,OPERATOR_CD,AIRCRAFT_CD,FLEET_CD,CHAPTER_CD,PART_GROUP_CD,PART_NUMBER,SERIAL_NUMBER,INSTALL_DT,REMOVAL_DT,AIRCRAFT_AGE,REPETITIVE_FAULT_QT,MEL_QTY,DELAY_QTY,TIME_SINCE_INSTALL_CYCLES,TIME_SINCE_NEW_CYCLES,PART_REMOVAL
4922,VST,835,737,44,ZOUD7OP7,2N0F46X9RG,SI91DVU,1/24/2017 08:23:03 AM,2/13/2017,19,0,8.0,1.0,78,78,0
4923,VST,835,737,44,ZOUD7OP7,2N0F46X9RG,SYN8T6Q,2/13/2017 10:47:57 AM,5/5/2017,19,2,34.0,10.0,285,503,1
4924,VST,835,737,44,ZOUD7OP7,2N0F46X9RG,S46PYSH,5/20/2017 05:30:00 AM,2/6/2018,19,0,109.0,14.0,713,713,1
4925,VST,835,737,44,ZOUD7OP7,2N0F46X9RG,S2M61H4,5/20/2017 05:30:00 AM,2/21/2019,19,2,240.0,22.0,1700,1700,1
4926,VST,835,737,46,6XW8ZUBJ,EWWHZ0PEOI,SDIJNV6,9/17/2016 01:32:02 PM,9/26/2016,19,0,3.0,22.0,2,2,1
4927,VST,835,737,46,WT6TDM27,UUHFSD42L3,SPM7T0F,9/17/2017 05:01:00 PM,12/1/2017,20,1,30.0,1.0,238,748,1
4928,VST,835,737,46,WT6TDM27,UUHFSD42L3,SI0SUAF,3/3/2018 05:41:00 PM,7/2/2019,20,2,182.0,11.0,1303,2752,1
4929,VST,835,737,46,BVUVMBMG,IUKG0QZUWH,SKTS3BC,9/17/2016 01:34:35 PM,10/28/2016,19,1,21.0,4.0,90,90,1
4930,VST,835,737,51,40CAQRFV,AP9D72PK1Q,S52LBFL,10/17/2018 01:11:00 PM,10/17/2018,21,0,68.0,4.0,0,0,1
4931,VST,835,737,51,6L3ZYPO0,1F4USAH3ZF,S56B0HH,8/9/2016 09:10:52 AM,10/15/2018,19,2,305.0,49.0,2062,2062,1
4932,VST,835,737,51,BCVYN3GP,EY51J5PJUR,SUT947L,9/16/2016 09:52:16 PM,10/15/2018,19,2,305.0,49.0,2062,2062,1
4933,VST,835,737,51,BCVYN3GP,EY51J5PJUR,SLCZPS3,12/30/2016 09:53:15 AM,10/16/2018,19,2,252.0,35.0,1782,1782,1
4934,VST,835,737,52,9LFKMCHS,KXJO4HJ5VM,STGM398,5/27/2019 05:58:00 AM,5/27/2019,22,0,68.0,35.0,0,0,1
4935,VST,835,737,737,ZOUD7OP7,2N0F46X9RG,SKJIR6G,4/4/2017 05:22:52 PM,5/20/2017,19,0,17.0,5.0,155,155,1
4936,VST,835,737,737,ZOUD7OP7,2N0F46X9RG,SS1ZDHJ,11/14/2016 10:41:44 AM,5/20/2017,19,0,81.0,22.0,662,662,1
4937,VST,835,737,737,ZOUD7OP7,2N0F46X9RG,S9G1XO7,1/24/2017 08:23:11 AM,5/20/2017,19,0,48.0,12.0,422,422,1
4938,VST,835,737,737,ZOUD7OP7,2N0F46X9RG,SSYOMJF,5/5/2017 07:58:00 AM,5/20/2017,19,0,6.0,1.0,59,59,1
4939,VST,835,737,737,ZOUD7OP7,2N0F46X9RG,SJGUYCQ,11/14/2016 10:41:43 AM,5/20/2017,19,0,81.0,22.0,662,662,1
4940,VST,835,737,737,ZOUD7OP7,2N0F46X9RG,SUZTYAW,2/13/2017 10:56:55 AM,5/20/2017,19,0,40.0,11.0,344,344,1
4941,VST,835,737,737,ZOUD7OP7,2N0F46X9RG,ST0SSTD,4/15/2017 05:07:36 PM,5/20/2017,19,0,12.0,3.0,115,433,1
4942,VST,835,737,737,ZOUD7OP7,2N0F46X9RG,S718BID,11/22/2016 07:37:12 AM,5/20/2017,19,0,80.0,20.0,642,642,1
4943,VST,835,737,737,ZOUD7OP7,2N0F46X9RG,SGRUZY5,11/14/2016 10:41:31 AM,5/20/2017,19,0,81.0,22.0,662,662,1
4944,VST,835,737,737,ZOUD7OP7,2N0F46X9RG,SR3HTHR,5/20/2017 05:30:00 AM,5/20/2017,19,0,68.0,22.0,0,240,0
4945,JUE,784,737,27,LXHROYLK,YH0AW3NF57,S338YPM,1/26/2016 12:16:03 PM,1/26/2016,24,0,68.0,22.0,0,0,1
4946,JUE,784,737,27,BCVYN3GP,6NX9U741PH,S4GY02P,8/13/2014 08:33:48 AM,8/17/2014,23,0,3.0,22.0,0,0,0
4947,JUE,784,737,27,BCVYN3GP,6NX9U741PH,S3QXZ1H,1/18/2016 11:36:29 AM,1/21/2016,24,0,68.0,22.0,0,0,1
4948,JUE,784,737,27,JS62675Q,7BBLQDNBW9,SA0FK8G,6/29/2019 03:00:00 AM,6/29/2019,28,0,68.0,22.0,0,0,1
4949,JUE,784,737,27,TKVBNE8L,MA333UYCQV,SW8H9FB,11/5/2017 12:00:00 PM,11/5/2017,26,0,68.0,22.0,0,3386,0
4950,JUE,784,737,27,WUQ009ZB,J47SA7GA3O,S4NPBUW,12/2/2014 08:49:29 AM,3/6/2019,23,2,930.0,61.0,3186,3186,1
4951,JUE,784,737,28,355NPR47,PBKMQYUB4C,S1EAV6V,3/11/2013 12:59:39 PM,12/18/2014,21,0,66.0,5.0,1161,29431,1
4952,JUE,784,737,28,SAUUDDWP,JCFHNYFRHL,SP4I10M,8/12/2014 03:05:25 PM,8/17/2014,23,0,3.0,5.0,0,0,1
4953,JUE,784,737,28,SAUUDDWP,JCFHNYFRHL,S4YQV1E,8/12/2014 03:05:23 PM,8/17/2014,23,0,3.0,5.0,0,0,1
4954,JUE,784,737,28,D1685NNC,6QKDK6ZJOM,SRJYT9H,8/13/2014 10:41:36 AM,8/17/2014,23,0,3.0,5.0,0,0,1
4955,JUE,784,737,28,355NPR47,PBKMQYUB4C,SBF2B47,4/13/2016 10:38:09 AM,7/11/2016,24,0,49.0,6.0,192,192,1
4956,JUE,784,737,29,JS62675Q,7BBLQDNBW9,SNW9OXY,1/27/2014 09:07:47 AM,12/29/2016,22,0,477.0,37.0,2085,9226,1
4957,JUE,784,737,29,D1ZWTNOJ,O0OXSYLHYG,S1M0RJX,1/23/2019 02:52:00 PM,1/23/2019,27,0,68.0,37.0,0,0,1
4958,JUE,784,737,29,V53GMLMC,V9FPANMGMB,S6XF7X6,3/22/2015 12:35:43 PM,5/29/2016,23,0,229.0,20.0,838,838,1
4959,JUE,784,737,29,IGIL2XG6,6YZRWHA3GN,S0BK54K,5/7/2013 01:46:13 PM,8/11/2014,21,0,1.0,20.0,805,805,1
4960,JUE,784,737,30,0IDKMXV0,LGTMRAXYX7,SOEGXRY,8/4/2014 03:26:25 PM,11/5/2017,23,10,694.0,43.0,2290,10016,1
4961,JUE,784,737,30,E3CFO6RC,43ETRAH06B,SEXOT6Z,1/24/2015 10:03:24 AM,1/31/2015,23,0,4.0,43.0,20,8001,1
4962,JUE,784,737,31,G23UZDAB,4HWUAP716U,S140FG5,1/21/2016 09:20:38 AM,6/24/2017,24,0,323.0,20.0,1139,1577,1
4963,JUE,784,737,31,54CX68US,QW0TK1HRG7,ST2N92W,5/20/2015 01:42:13 PM,5/19/2015,23,0,68.0,20.0,0,0,1
4964,JUE,784,737,31,Z235O6JA,7TM79XY4KY,S3HLL4D,7/24/2017 03:00:00 AM,7/24/2017,26,0,68.0,20.0,0,0,1
4965,JUE,784,737,32,L4862KDZ,1THFN2L3G7,SRUNZ68,1/23/2019 07:05:00 AM,1/23/2019,27,0,68.0,20.0,0,0,1
4966,JUE,784,737,32,ZNRBWQ7F,MLRBDR06R6,SA5BZF2,11/14/2016 01:38:18 PM,11/14/2016,25,0,68.0,20.0,0,0,1
4967,JUE,784,737,32,XUZKKZ9E,Q30SV8P6RQ,SYV2MGG,10/26/2017 08:00:00 PM,10/26/2017,26,0,68.0,20.0,0,0,1
4968,JUE,784,737,32,5GQJ9G9W,N0K0TWRGMM,SDZST3E,5/27/2013 01:27:10 PM,1/21/2016,22,2,278.0,22.0,1801,1801,1
4969,JUE,784,737,32,5GQJ9G9W,N0K0TWRGMM,SNQO4CV,8/11/2013 03:17:10 PM,5/27/2016,22,2,347.0,26.0,1944,4084,1
4970,JUE,784,737,32,5GQJ9G9W,N0K0TWRGMM,SGAW8QG,5/31/2016 10:19:45 AM,9/15/2016,25,2,60.0,6.0,243,243,1
4971,JUE,784,737,32,5GQJ9G9W,N0K0TWRGMM,SIYDB92,1/22/2017 10:30:36 AM,9/7/2017,25,0,139.0,6.0,488,488,1
4972,JUE,784,737,32,5GQJ9G9W,N0K0TWRGMM,S6QG5E6,7/4/2016 10:19:02 AM,7/21/2018,25,2,447.0,29.0,1522,1522,1
4973,JUE,784,737,32,LT6CX8EX,A5T5QYWV4D,SPW9Z8H,8/9/2014 04:39:45 PM,10/16/2015,23,2,237.0,21.0,921,921,1
4974,JUE,784,737,32,7JZP65Z9,CRD1ESOJQB,S7ULW7S,3/25/2019 04:45:00 AM,3/25/2019,27,0,68.0,21.0,0,0,1
4975,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SUHAJEA,5/31/2015 09:02:13 AM,8/24/2015,24,0,50.0,6.0,196,196,1
4976,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SI3OLML,8/10/2015 10:27:35 AM,11/15/2015,24,2,58.0,6.0,209,209,0
4977,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SOIJG0A,9/6/2015 03:12:06 PM,12/5/2015,24,2,62.0,5.0,201,201,1
4978,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SEBS43Z,8/25/2015 09:54:22 AM,12/7/2015,24,2,67.0,6.0,221,221,0
4979,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SMYSYFL,12/13/2015 01:27:09 PM,3/20/2016,24,0,33.0,6.0,120,120,0
4980,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SOET271,3/2/2016 01:57:06 PM,3/31/2016,24,0,20.0,1.0,66,66,1
4981,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,S6XW5U8,3/6/2016 09:40:03 AM,3/31/2016,24,0,19.0,1.0,58,58,1
4982,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SEBS43Z,4/11/2016 10:04:06 AM,4/1/2016,24,0,68.0,1.0,1,222,1
4983,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,STC1O3C,12/5/2015 03:01:57 PM,5/8/2016,24,0,62.0,4.0,228,228,0
4984,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SPMDA25,1/19/2016 02:54:05 PM,5/8/2016,24,0,60.0,4.0,223,223,1
4985,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SX9RRKB,4/11/2016 10:08:41 AM,6/6/2016,24,0,32.0,5.0,122,137,0
4986,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,S5R7EEM,6/22/2016 01:10:38 PM,7/6/2016,25,0,6.0,5.0,31,31,1
4987,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,STXY2IG,7/6/2016 11:27:56 AM,9/4/2016,25,2,38.0,3.0,133,133,1
4988,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SZWFA6V,10/13/2015 08:29:04 AM,5/19/2017,17,0,201.0,9.0,1101,1101,1
4989,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SCUTPTF,3/1/2018 10:00:00 PM,7/18/2018,19,0,25.0,3.0,225,225,0
4990,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SAUOTIC,12/27/2017 03:45:00 AM,7/18/2018,19,0,38.0,3.0,352,352,1
4991,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,S0X3Z7Z,5/3/2018 02:45:00 AM,8/7/2018,19,0,12.0,2.0,120,1063,0
4992,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SQZ0QJZ,8/7/2018 10:20:00 PM,8/29/2018,20,0,6.0,1.0,34,1602,0
4993,JUE,915,787,23,VX5TY8MO,LKXY5F49LA,SG7D7L8,10/10/2015 02:43:02 PM,3/13/2017,17,0,190.0,9.0,985,985,1
4994,JUE,915,787,23,POD88T3F,S9E5H3H68L,SGJ5XL8,9/21/2015 10:03:42 AM,7/28/2016,17,0,99.0,6.0,549,549,1
4995,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,S62ODNW,5/27/2017 07:25:00 AM,12/29/2017,18,0,126.0,4.0,429,2148,0
4996,JUE,915,787,23,POD88T3F,S9E5H3H68L,S77S314,4/10/2016 12:54:26 PM,4/9/2016,17,0,68.0,4.0,0,0,1
4997,JUE,915,787,23,POD88T3F,S9E5H3H68L,S2JXYXO,10/8/2016 10:52:16 AM,10/5/2016,18,0,68.0,4.0,0,0,0
4998,JUE,915,787,23,POD88T3F,S9E5H3H68L,SXHSYXZ,10/29/2017 04:00:00 AM,2/9/2018,19,0,96.0,1.0,144,537,1
4999,JUE,915,787,23,POD88T3F,S9E5H3H68L,S5XLN2S,3/10/2018 07:30:00 AM,7/2/2018,19,0,21.0,2.0,193,193,0
5000,JUE,915,787,23,POD88T3F,S9E5H3H68L,SCGFMN0,8/13/2018 10:30:00 PM,8/13/2018,20,0,68.0,2.0,0,0,1
5001,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,S4P3N9R,9/5/2016 11:27:41 AM,9/7/2016,18,0,68.0,2.0,6,6,0
5002,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SLM9P1T,10/26/2016 10:16:20 AM,10/24/2016,18,0,68.0,2.0,0,0,1
5003,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SMU3ZMK,4/10/2016 12:54:26 PM,10/24/2016,17,0,62.0,5.0,371,1249,0
5004,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,SSUXOXR,4/24/2018 10:15:00 PM,1/30/2019,19,0,55.0,4.0,498,2428,1
5005,JUE,915,787,23,VX5TY8MO,LKXY5F49LA,SUSLL8L,10/1/2017 07:30:00 PM,10/1/2017,19,0,68.0,4.0,0,0,1
5006,JUE,915,787,23,VX5TY8MO,LKXY5F49LA,SY4U9M5,10/4/2017 03:45:00 AM,10/4/2017,19,0,68.0,4.0,0,0,1
5007,JUE,915,787,23,6DD3YKNX,FY6Q1ZHFEO,SRXWE49,1/16/2016 12:50:52 PM,1/21/2019,17,0,375.0,17.0,2099,2099,1
5008,JUE,915,787,23,6DD3YKNX,FY6Q1ZHFEO,SQLFGWX,4/25/2018 06:20:00 PM,3/29/2019,19,2,69.0,4.0,560,20271,1
5009,JUE,915,787,24,E2R73K6C,F6RH7AIAYR,SAPLWT9,11/30/2015 11:40:34 AM,9/20/2016,17,2,92.0,6.0,556,556,1
5010,JUE,915,787,24,E2R73K6C,F6RH7AIAYR,SC1SKOX,5/10/2017 03:00:00 AM,3/5/2018,18,0,139.0,4.0,594,1562,0
5011,JUE,915,787,24,HFH3L5HX,F6RH7AIAYR,SHMP768,3/5/2018 10:00:00 PM,8/13/2018,19,0,28.0,3.0,271,880,1
5012,JUE,915,787,24,E2R73K6C,F6RH7AIAYR,SS29SUK,8/13/2018 10:30:00 PM,5/20/2019,20,0,59.0,2.0,454,454,0
5013,JUE,915,787,25,POD88T3F,S9E5H3H68L,ST0HXVW,9/13/2015 10:29:17 AM,9/11/2015,17,0,68.0,2.0,0,0,1
5014,JUE,915,787,25,168TPW3M,EWIOVAQWN4,SQGWX4A,10/6/2018 03:45:00 AM,10/6/2018,20,0,68.0,2.0,0,13247,1
5015,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SUUZTSD,6/19/2016 09:26:39 AM,9/9/2016,25,2,52.0,4.0,192,192,1
5016,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SKWLKAQ,7/6/2016 11:25:38 AM,9/26/2016,25,2,51.0,4.0,191,191,1
5017,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SXOEWXO,9/27/2016 03:32:08 PM,10/11/2016,25,0,19.0,1.0,30,30,1
5018,JUE,915,787,23,CM4EQ87M,45A2FBMM66,SKT2L8Z,4/1/2019 11:00:00 PM,4/8/2019,20,0,68.0,1.0,10,320,1
5019,JUE,915,787,23,9YTC3YFH,OMMJXXP7YF,SUKWQ5X,2/28/2018 02:10:00 AM,5/20/2019,19,2,88.0,5.0,738,738,1
5020,JUE,915,787,23,CM4EQ87M,45A2FBMM66,SDJERYA,10/26/2016 08:55:16 AM,10/18/2017,18,0,125.0,5.0,814,814,1
5021,JUE,915,787,23,JJDVGV2Z,JT3FJK1TP0,SDFGKFQ,12/1/2015 08:43:42 PM,12/1/2015,17,0,68.0,5.0,0,0,1
5022,JUE,915,787,23,POD88T3F,S9E5H3H68L,SYRXSCV,3/21/2018 03:30:00 AM,4/24/2018,19,0,10.0,5.0,47,1782,0
5023,JUE,915,787,23,POD88T3F,S9E5H3H68L,SR1VYY4,6/25/2017 03:11:00 AM,6/25/2017,19,0,68.0,5.0,0,0,1
5024,JUE,915,787,23,POD88T3F,S9E5H3H68L,SGB8FJM,6/25/2017 03:11:00 AM,6/25/2017,19,0,68.0,5.0,0,0,0
5025,JUE,915,787,23,POD88T3F,S9E5H3H68L,S58NADR,3/21/2018 03:30:00 AM,3/21/2018,19,0,68.0,5.0,0,0,1
5026,JUE,915,787,23,POD88T3F,S9E5H3H68L,SGB8FJM,7/30/2017 02:37:00 AM,6/13/2018,19,0,146.0,5.0,579,579,1
5027,JUE,915,787,23,POD88T3F,S9E5H3H68L,SHYW8U5,7/18/2018 03:00:00 AM,7/18/2018,20,0,68.0,5.0,0,0,1
5028,JUE,915,787,23,POD88T3F,S9E5H3H68L,S7FOTH9,8/29/2018 03:40:00 AM,8/29/2018,20,0,68.0,5.0,0,0,1
5029,JUE,915,787,23,POD88T3F,S9E5H3H68L,SYJUP4W,11/2/2018 05:30:00 AM,11/2/2018,20,0,68.0,5.0,0,0,1
5030,JUE,915,787,23,POD88T3F,S9E5H3H68L,SA1P0AC,6/25/2017 03:11:00 AM,4/1/2019,19,2,215.0,7.0,1146,1495,0
5031,JUE,915,787,23,POD88T3F,S9E5H3H68L,SVIQCXZ,4/1/2019 03:00:00 AM,4/1/2019,20,0,68.0,7.0,0,421,1
5032,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SMYSYFL,8/31/2016 02:59:28 PM,1/13/2017,25,1,79.0,6.0,289,430,0
5033,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,S3CH3WF,10/15/2016 03:36:06 PM,1/22/2017,25,0,46.0,3.0,193,193,1
5034,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SC34MT6,1/22/2017 10:26:31 AM,4/20/2017,25,0,61.0,5.0,225,225,1
5035,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SYMDDGW,1/30/2017 04:03:14 PM,4/23/2017,25,0,60.0,5.0,221,221,1
5036,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SB6IBUC,1/22/2017 10:26:33 AM,4/25/2017,25,0,67.0,5.0,240,240,0
5037,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SSOPSB7,2/1/2017 08:29:03 AM,4/30/2017,25,0,67.0,5.0,223,223,1
5038,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SFWIE65,2/4/2017 08:38:56 AM,5/19/2017,25,0,75.0,5.0,257,257,0
5039,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,S1E2HIH,4/12/2017 08:40:26 AM,6/11/2017,25,0,39.0,2.0,167,167,1
5040,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SGX5MQS,6/6/2017 04:30:00 AM,9/9/2017,26,0,48.0,1.0,155,155,0
5041,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SG5S0X4,9/7/2017 04:00:00 AM,1/13/2018,26,0,98.0,7.0,162,162,1
5042,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SJ6NC7S,11/17/2017 07:11:00 PM,2/14/2018,26,0,39.0,5.0,208,484,0
5043,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SYSF4AJ,2/6/2018 10:55:00 AM,3/24/2018,26,0,17.0,5.0,101,267,1
5044,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,ST2EE3T,1/13/2018 03:11:00 AM,3/24/2018,26,0,28.0,2.0,160,370,0
5045,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SJ6NC7S,5/9/2018 04:40:00 AM,7/1/2018,26,0,31.0,3.0,116,600,0
5046,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SZZ12HV,6/12/2018 05:00:00 AM,8/18/2018,27,0,41.0,1.0,146,340,1
5047,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,ST2EE3T,6/16/2018 03:15:00 AM,8/28/2018,27,0,43.0,1.0,161,531,0
5048,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SGX5MQS,7/29/2018 07:00:00 PM,10/5/2018,27,0,37.0,1.0,148,510,0
5049,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,S9TEGM4,10/5/2018 04:30:00 AM,11/23/2018,27,0,43.0,6.0,156,354,0
5050,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,S9R9OSR,11/1/2018 04:30:00 AM,12/19/2018,27,0,38.0,4.0,152,748,0
5051,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SGDJXG0,10/31/2018 04:45:00 AM,12/19/2018,27,0,39.0,4.0,154,720,0
5052,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SQUL4WR,11/1/2018 04:30:00 AM,12/19/2018,27,0,38.0,4.0,152,152,1
5053,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,S7C28PT,11/23/2018 04:45:00 AM,2/17/2019,27,0,75.0,1.0,134,134,0
5054,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SSEOLZX,12/19/2018 09:00:00 AM,4/20/2019,27,0,101.0,3.0,174,318,1
5055,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SCTM04Y,2/8/2019 07:05:00 AM,5/18/2019,27,0,55.0,5.0,211,408,1
5056,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,STKSE3S,4/20/2019 03:00:00 AM,6/29/2019,27,0,26.0,3.0,167,323,0
5057,JUE,784,737,32,NYVOVD8K,NQRH2TD2BP,SFWIE65,6/29/2019 03:00:00 AM,7/2/2019,28,0,1.0,3.0,10,654,0
5058,JUE,784,737,32,FHBEJT36,HTZGRIJDWX,SYNW7I7,1/11/2015 11:44:45 AM,4/10/2015,23,0,53.0,3.0,216,216,1
5059,JUE,784,737,32,FHBEJT36,HTZGRIJDWX,SBHKLJ5,4/11/2015 01:34:13 PM,7/2/2015,23,0,46.0,6.0,186,272,1
5060,JUE,784,737,32,FHBEJT36,HTZGRIJDWX,S8MMGT4,4/11/2015 01:34:13 PM,7/2/2015,23,0,46.0,6.0,186,186,1
5061,JUE,784,737,32,NYVOVD8K,GK6SIL88LL,S1CK6TW,2/24/2014 09:12:20 AM,8/17/2014,22,0,4.0,6.0,266,266,1
5062,JUE,784,737,32,NYVOVD8K,GK6SIL88LL,SMWKEIP,4/20/2014 08:57:08 AM,10/24/2014,22,0,32.0,1.0,269,269,1
5063,JUE,784,737,32,NYVOVD8K,GK6SIL88LL,SUVOFPR,4/27/2014 08:05:56 AM,10/24/2014,22,0,32.0,1.0,249,249,1
5064,JUE,784,737,32,NYVOVD8K,GK6SIL88LL,S8X83OX,6/14/2014 10:56:39 AM,12/2/2014,23,0,57.0,4.0,241,249,1
5065,JUE,784,737,32,NYVOVD8K,GK6SIL88LL,SN69HCE,9/6/2014 10:29:27 AM,12/31/2014,23,0,61.0,5.0,244,244,1
5066,JUE,784,737,32,NYVOVD8K,GK6SIL88LL,S5P8CVJ,11/11/2014 09:30:55 AM,1/8/2015,23,0,27.0,3.0,136,136,1
5067,JUE,784,737,32,NYVOVD8K,GK6SIL88LL,SOYOGMX,11/2/2014 11:45:28 AM,1/31/2015,23,0,57.0,3.0,224,309,1
5068,JUE,784,737,32,NYVOVD8K,GK6SIL88LL,SHMEB1P,11/2/2014 11:45:28 AM,2/7/2015,23,0,61.0,4.0,246,246,1
5069,JUE,784,737,32,NYVOVD8K,GK6SIL88LL,SDUFD82,2/3/2015 11:42:44 AM,5/28/2015,23,0,63.0,4.0,265,265,1
5070,JUE,784,737,32,NYVOVD8K,GK6SIL88LL,SLDK49A,4/13/2015 09:54:13 AM,8/7/2015,23,0,66.0,6.0,259,259,1
5071,JUE,784,737,33,IO2BI6D7,4RQGCH7WVB,SSTSJ6P,1/26/2016 02:46:29 PM,1/26/2016,24,0,68.0,6.0,0,0,0
5072,JUE,784,737,33,IO2BI6D7,4RQGCH7WVB,SQ214HZ,8/20/2018 04:30:00 AM,8/20/2018,27,0,68.0,6.0,0,0,0
5073,JUE,784,737,34,0B34RUZA,5MHJH7O3XD,S0E1ZK1,6/11/2015 10:27:45 AM,5/14/2016,24,0,175.0,15.0,625,625,1
5074,JUE,784,737,34,KF5BMNRS,PQ3GFNA93Z,SLTASCU,6/13/2017 11:40:00 AM,11/19/2017,26,0,116.0,5.0,173,173,1
5075,JUE,784,737,34,KF5BMNRS,PQ3GFNA93Z,S75B5HL,11/20/2017 07:15:00 PM,3/3/2018,26,0,37.0,5.0,237,30662,0
5076,JUE,784,737,34,O9AFQD5K,ZHUEKNDS40,S1CAX8Z,3/2/2015 03:42:59 PM,7/20/2016,23,0,269.0,22.0,1002,5791,1
5077,JUE,784,737,34,O9AFQD5K,H34Z0K0VC5,SOT58EA,7/20/2016 12:50:06 PM,6/3/2017,25,0,201.0,13.0,713,26192,1
5078,JUE,784,737,34,MTJBEUN4,KZYUA718N0,S5CL3H0,3/17/2015 10:51:44 AM,6/5/2015,23,0,41.0,4.0,185,23497,1
5079,JUE,784,737,34,MTJBEUN4,KZYUA718N0,S80QHCY,6/9/2015 10:10:20 AM,11/24/2017,24,0,546.0,36.0,1699,3277,1
5080,JUE,784,737,34,MTJBEUN4,KZYUA718N0,S90A5R3,6/16/2015 09:03:53 AM,11/24/2017,24,0,543.0,36.0,1681,3277,1
5081,JUE,784,737,34,L9YH1MM6,IJEYMHGYT8,SRPMR2Q,3/17/2015 11:18:39 AM,4/19/2015,23,0,11.0,1.0,79,201,1
5082,JUE,784,737,34,V0YX3W1E,0933NB9ATX,SHYVTYZ,8/31/2014 10:28:54 AM,9/7/2014,23,0,1.0,1.0,10,16673,0
5083,JUE,784,737,34,V0YX3W1E,0933NB9ATX,SHYVTYZ,2/2/2017 11:05:52 AM,2/13/2017,25,0,4.0,1.0,28,16701,0
5084,JUE,784,737,34,V0YX3W1E,0933NB9ATX,S8T0HPG,11/27/2017 03:00:00 AM,12/4/2017,26,0,3.0,1.0,16,16,0
5085,JUE,784,737,34,V0YX3W1E,0933NB9ATX,SHYVTYZ,12/4/2017 03:00:00 AM,12/6/2017,26,0,68.0,1.0,8,16709,1
5086,JUE,784,737,34,V0YX3W1E,0933NB9ATX,STIHG5I,5/10/2018 04:30:00 AM,5/14/2018,26,0,3.0,1.0,4,172,1
5087,JUE,784,737,34,V0YX3W1E,0933NB9ATX,SDXWZTG,5/20/2018 12:00:00 PM,6/16/2018,26,0,10.0,1.0,59,441,1
5088,JUE,915,787,23,POD88T3F,S9E5H3H68L,SVBY1OR,4/1/2019 03:00:00 AM,4/1/2019,20,0,68.0,1.0,0,0,1
5089,JUE,915,787,23,POD88T3F,S9E5H3H68L,S7M9QH1,2/9/2018 05:30:00 AM,6/2/2019,19,2,93.0,5.0,785,1889,0
5090,JUE,915,787,23,YYPSQ3OL,FWYLO5EBDL,STG7X4Y,10/19/2016 11:37:21 AM,10/17/2016,18,0,68.0,5.0,0,0,0
